id_employee,date,points
19175,2025-01-10,3.0
19175,2025-01-11,3.0
19175,2025-01-14,3.0
19175,2025-01-15,3.0
19175,2025-01-18,3.0
19175,2025-01-19,3.0
19175,2025-01-22,3.0
19175,2025-01-23,2.05
19175,2025-01-26,3.0
19175,2025-01-27,3.0
19175,2025-01-30,3.0
19175,2025-01-31,3.0
19399,2025-01-09,3.0
19399,2025-01-11,3.0
19399,2025-01-12,3.0
19399,2025-01-13,3.0
19399,2025-01-16,3.0
19399,2025-01-18,3.0
19399,2025-01-20,3.0
19399,2025-01-21,3.0
19399,2025-01-24,3.0
19399,2025-01-25,3.0
19399,2025-01-28,3.0
19559,2025-01-10,3.0
19559,2025-01-11,3.0
19559,2025-01-14,3.0
19559,2025-01-15,4.4071207430340555
19559,2025-01-18,3.0
19559,2025-01-19,3.061224489795918
19559,2025-01-22,3.175245806824755
19559,2025-01-23,3.4586806382472015
19559,2025-01-26,3.0
19559,2025-01-27,3.0
19559,2025-01-30,3.6687306501547985
19559,2025-01-31,3.7218045112781954
19663,2025-01-09,54.0
19663,2025-01-10,54.0
19663,2025-01-13,54.0
19663,2025-01-14,67.32819370251141
19663,2025-01-15,9.578052780676906
19663,2025-01-16,54.0
19663,2025-01-17,54.0
19663,2025-01-20,54.0
19663,2025-01-21,54.0
19663,2025-01-22,54.0
19663,2025-01-23,70.27632825666468
19663,2025-01-24,54.0
19663,2025-01-27,54.0
19663,2025-01-28,46.74557112806346
19663,2025-01-29,9.0
19663,2025-01-30,54.0
19663,2025-01-31,9.0189050124299
19738,2025-01-09,58.515441574860034
19738,2025-01-10,54.0
19738,2025-01-13,54.0
19738,2025-01-14,6.568328837424339
19738,2025-01-15,68.8588728458314
19738,2025-01-16,54.0
19738,2025-01-17,70.40816326530611
19738,2025-01-20,67.00343146108001
19738,2025-01-21,58.515441574860034
19738,2025-01-22,9.384689363339104
19738,2025-01-23,54.0
19738,2025-01-24,69.6392300996228
19738,2025-01-27,54.0
19738,2025-01-28,9.0
19738,2025-01-29,69.6392300996228
19738,2025-01-30,54.0
19738,2025-01-31,9.0
19741,2025-01-09,4.5438596491228065
19741,2025-01-10,3.0
19741,2025-01-13,9.0
19741,2025-01-14,9.0
19741,2025-01-15,3.0
19741,2025-01-16,9.0
19741,2025-01-17,3.2388663967611335
19741,2025-01-20,3.0
19741,2025-01-21,3.0
19741,2025-01-22,3.0
19741,2025-01-23,3.8485353655632295
19741,2025-01-24,3.4239444765760556
19741,2025-01-27,3.0
19741,2025-01-28,9.0
19741,2025-01-29,3.0
19741,2025-01-30,3.0
19741,2025-01-31,3.0
19746,2025-01-09,5.8
19746,2025-01-10,3.0
19746,2025-01-13,5.245614035087719
19746,2025-01-14,9.0
19746,2025-01-15,3.0
19746,2025-01-16,3.0
19746,2025-01-17,3.0
19746,2025-01-20,4.997108155002891
19746,2025-01-21,3.0
19746,2025-01-22,3.0
19746,2025-01-23,3.0
19746,2025-01-24,3.0
19746,2025-01-27,3.0
19746,2025-01-28,3.0
19746,2025-01-29,3.0
19746,2025-01-30,3.0
19746,2025-01-31,3.0
19825,2025-01-09,3.0
19825,2025-01-12,3.673469387755102
19825,2025-01-13,4.390977443609023
19825,2025-01-16,3.0
19825,2025-01-17,9.0
19825,2025-01-20,9.0
19825,2025-01-21,3.0
19825,2025-01-24,54.0
19825,2025-01-25,54.0
19825,2025-01-28,27.0
19825,2025-01-29,27.0
19893,2025-01-09,3.0
19893,2025-01-12,3.306122448979592
19893,2025-01-13,4.353383458646617
19893,2025-01-16,3.7087043254026177
19893,2025-01-17,3.674089068825911
19893,2025-01-20,4.257518796992481
19893,2025-01-21,3.0
19893,2025-01-24,4.857585139318886
19893,2025-01-25,4.135338345864661
19893,2025-01-28,3.0
19893,2025-01-29,4.2142857142857135
19910,2025-01-09,3.0
19910,2025-01-12,3.0
19910,2025-01-13,3.0
19910,2025-01-16,3.0
19910,2025-01-17,3.0
19910,2025-01-20,3.0
19910,2025-01-21,3.0
19910,2025-01-24,3.0
19910,2025-01-25,3.0
19910,2025-01-28,3.0
19910,2025-01-29,3.0
19912,2025-01-09,27.0
19912,2025-01-12,3.0
19912,2025-01-13,3.8421052631578947
19912,2025-01-16,4.473039215686274
19912,2025-01-17,3.7437485115503693
19912,2025-01-20,32.76229034123771
19912,2025-01-21,3.0
19912,2025-01-24,3.6388888888888884
19912,2025-01-25,3.0
19912,2025-01-28,3.747831116252169
19912,2025-01-29,3.9285714285714284
19931,2025-01-09,3.0
19931,2025-01-12,3.0
19931,2025-01-13,9.0
19931,2025-01-16,9.0
19931,2025-01-17,9.0
19931,2025-01-20,3.0
19931,2025-01-21,3.0
19931,2025-01-24,3.0
19931,2025-01-25,3.0
19931,2025-01-28,9.0
19931,2025-01-29,3.178963893249608
19934,2025-01-09,27.0
19934,2025-01-12,27.0
19934,2025-01-13,27.0
19934,2025-01-16,27.0
19934,2025-01-17,27.0
19934,2025-01-20,27.0
19934,2025-01-21,27.0
19934,2025-01-24,27.0
19934,2025-01-25,12.600000000000001
19934,2025-01-28,27.0
19934,2025-01-29,27.0
19940,2025-01-10,3.0
19940,2025-01-11,3.0
19940,2025-01-14,9.0
19940,2025-01-15,9.0
19940,2025-01-18,9.0
19940,2025-01-19,9.0
19940,2025-01-22,9.0
19940,2025-01-23,3.0
19940,2025-01-26,9.0
19940,2025-01-27,9.0
19940,2025-01-30,9.0
19940,2025-01-31,3.0
19945,2025-01-09,3.0
19945,2025-01-12,3.0
19945,2025-01-13,3.0
19945,2025-01-16,3.0
19945,2025-01-17,3.0
19945,2025-01-20,3.0
19945,2025-01-21,3.0
19945,2025-01-24,3.0
19945,2025-01-25,3.0
19945,2025-01-28,3.0
19945,2025-01-29,3.0
19956,2025-01-13,27.0
19956,2025-01-14,27.0
19956,2025-01-15,27.0
19956,2025-01-16,27.0
19956,2025-01-17,27.0
19956,2025-01-20,27.0
19956,2025-01-21,27.0
19956,2025-01-22,27.0
19956,2025-01-23,27.0
19958,2025-01-10,9.355263157894736
19958,2025-01-11,3.0
19958,2025-01-14,27.0
19958,2025-01-18,27.0
19958,2025-01-20,27.0
19958,2025-01-22,27.0
19958,2025-01-26,27.0
19958,2025-01-29,27.0
19958,2025-01-30,27.0
19958,2025-01-31,3.504916136495084
20145,2025-01-09,54.0
20145,2025-01-10,54.0
20145,2025-01-13,54.0
20145,2025-01-14,54.0
20145,2025-01-15,11.683315938571642
20145,2025-01-16,54.0
20145,2025-01-17,54.0
20145,2025-01-20,54.0
20145,2025-01-21,54.0
20145,2025-01-22,54.0
20145,2025-01-23,66.63157894736842
20145,2025-01-24,27.0
20145,2025-01-27,1.0
20145,2025-01-28,54.0
20145,2025-01-29,73.04261636710214
20145,2025-01-30,27.12148085158077
20145,2025-01-31,9.0
20192,2025-01-09,27.796422789908007
20192,2025-01-10,54.0
20192,2025-01-13,54.0
20192,2025-01-14,55.26458370959004
20192,2025-01-15,54.0
20192,2025-01-16,60.501715730540006
20192,2025-01-17,3.0
20192,2025-01-20,54.0
20192,2025-01-21,54.0
20192,2025-01-22,3.0
20192,2025-01-23,54.0
20192,2025-01-24,59.06979838977976
20192,2025-01-27,54.0
20192,2025-01-28,54.0
20192,2025-01-29,9.0
20192,2025-01-30,54.0
20192,2025-01-31,9.0
20518,2025-01-10,3.3312693498452015
20518,2025-01-11,3.0
20518,2025-01-14,3.0
