id_employee,date,points
19175,2025-06-11,3.0
19175,2025-06-15,3.0
19175,2025-06-16,3.0
19175,2025-06-19,3.0
19175,2025-06-20,9.0
19175,2025-06-23,9.0
19175,2025-06-24,3.0
19175,2025-06-27,9.0
19175,2025-06-28,3.0
19399,2025-06-01,3.0
19399,2025-06-05,3.0
19399,2025-06-06,3.0
19399,2025-06-09,4.434210526315789
19399,2025-06-10,3.0
19399,2025-06-13,3.0
19399,2025-06-14,3.0
19399,2025-06-17,3.0
19399,2025-06-18,3.0
19399,2025-06-21,3.0
19399,2025-06-22,3.0
19399,2025-06-25,3.0
19399,2025-06-26,3.0
19399,2025-06-29,3.0
19399,2025-06-30,3.0
19559,2025-06-03,9.0
19559,2025-06-04,9.0
19559,2025-06-07,3.0
19559,2025-06-08,3.2631578947368416
19559,2025-06-11,3.0
19559,2025-06-15,3.0
19559,2025-06-16,3.0
19559,2025-06-19,3.0
19559,2025-06-20,3.0
19559,2025-06-23,3.0
19559,2025-06-24,3.0
19559,2025-06-27,3.6133603238866394
19559,2025-06-28,3.0
19663,2025-06-02,54.0
19663,2025-06-03,54.0
19663,2025-06-04,54.0
19663,2025-06-05,54.0
19663,2025-06-06,62.67530708966051
19663,2025-06-09,11.850000000000001
19663,2025-06-10,54.0
19663,2025-06-11,54.0
19663,2025-06-16,54.0
19663,2025-06-17,54.0
19663,2025-06-18,34.92097431940924
19663,2025-06-19,54.0
19663,2025-06-20,54.0
19663,2025-06-23,54.0
19663,2025-06-24,54.0
19663,2025-06-25,54.0
19663,2025-06-26,54.0
19663,2025-06-27,54.0
19738,2025-06-02,27.0
19738,2025-06-03,54.0
19738,2025-06-04,56.8141592920354
19738,2025-06-05,54.0
19738,2025-06-06,54.0
19738,2025-06-07,9.0
19738,2025-06-16,49.064430375319176
19738,2025-06-17,54.0
19738,2025-06-18,54.0
19738,2025-06-19,54.0
19738,2025-06-20,54.0
19738,2025-06-23,54.0
19738,2025-06-24,27.0
19738,2025-06-25,54.0
19738,2025-06-26,54.0
19738,2025-06-27,54.0
19738,2025-06-30,54.0
19741,2025-06-01,3.0
